"","siren_nic","code_attraction_centre","code_commune_geo","name_commune_src_attr","name_attraction_centre","category_attraction_centre","code_region","name_region","code_department","code_commune_geo.y","name_commune","population_commune","latitude","longitude","siren.x","nic.x","siret","date_creation","year_workforce_record_update","date_latest_update","headquarter","date_creation_legal_unit","category","legal_shop_name","acronym_shop","popular_name_1","popular_name_2","popular_name_3","owner_gender","owner_lastname","owner_lastname_chosen","owner_firstname_1","owner_firstname_2","owner_firstname_3","owner_firstname_4","owner_firstname_used","owner_pseudonym","apen_code","rna_registration_code","social_category","workforce_category","year_workforce_survey","nic_centralized","date_sirene_last_update","category_business","year_category_survey","shop_address_complement_1","name_commune_src_etab","shop_address_complement_2","franchise_1","franchise_2","franchise_3","shop_name_public","shop_address_1","shop_address_2","population_attr_centre","siren.y","nic.y","franchise","carte_blanche","itelis","kalixia","sante_clair","seveane","promotion","audio_service","image date","website"
"294","78985533512","558","19276","Uzerche","Uzerche",11,"75","Nouvelle-Aquitaine","19","276","Uzerche",2870,45.4238857521,1.56525480659,789855335,12,7.89855e+13,"07-01-2013",NA,2015-03-18 00:51:20,TRUE,"07-01-2013",5499,"UZERCHE OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,NA,NA,12,2017-05-20 02:19:55,"PME",2019,"ROUTE NATIONALE","UZERCHE",NA,"L'OPTICIEN CONSEIL",NA,NA,"L'OPTICIEN CONSEIL","  LA JONCASSE 19140","  ",7181,"789855335","12",NA,0,0,0,0,0,NA,0,2019-11-01,"https://www.facebook.com/profile.php?id=100021298454831&ref=aymt_homepage_panel"
"295","79016742317","579","39013","Arbois","Arbois",11,"27","Bourgogne-Franche-Comté","39","013","Arbois",3544,46.8941749828,5.77318253275,790167423,17,7.90167e+13,"19-12-2012",2019,2021-10-27 08:58:30,TRUE,"19-12-2012",5499,"DEVILLERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,17,2021-10-27 08:58:30,"PME",2019,NA,"ARBOIS",NA,"OPTIQUE DES VIGNES",NA,NA,NA,"73  GRANDE RUE 39600","  ",6680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","79091563110","653","27116","Brionne","Brionne",11,"28","Normandie","27","116","Brionne",4430,49.187842587,0.712154019961,790915631,10,7.90916e+13,"10-01-2013",NA,2018-09-11 19:36:08,TRUE,"10-01-2013",5499,"LEBUGLE OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,10,2020-07-09 11:32:04,"PME",2019,NA,"BRIONNE",NA,"RISLE OPTIQUE",NA,NA,"RISLE OPTIQUE","42 B RUE DU MARECHAL FOCH 27800","  ",4430,"790915631","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","79167551521","642","44187","Saint-Père-en-Retz","Saint-Père-en-Retz",11,"52","Pays de la Loire","44","187","Saint-Père-en-Retz",4720,47.2253813658,-2.06604710896,791675515,21,7.91676e+13,"01-04-2013",2019,2021-10-27 09:00:08,FALSE,"01-03-2013",5710,"RETZ PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,13,2022-02-05 13:18:30,"PME",2019,"CENTRE COMMERCIAL U EXPRESS","SAINT-PERE-EN-RETZ",NA,"VISION PLUS",NA,NA,NA," RUE DE PORNIC 44320","  ",4720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","79393584221","537","67434","Sarre-Union","Sarre-Union",11,"44","Grand Est","67","434","Sarre-Union",2867,48.9451866571,7.08863161456,793935842,21,7.93936e+13,"04-11-2013",2019,2021-10-27 09:02:34,FALSE,"24-06-2013",5499,"SARRE VISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 09:02:34,"PME",2019,"CENTRE COMMERCIAL LECLERC","SARRE-UNION",NA,"OPTIC 2000",NA,NA,NA," RTE DE PHALSBOURG 67260","  ",7738,"793935842","21","optic 2000",0,0,0,0,0,NA,0,2019-06-01,"https://opticiens.optic2000.com/opticien-sarre-union-67260-3036"
"299","794994277539","507","14174","Condé-en-Normandie","Condé-en-Normandie",11,"28","Normandie","14","174","Condé-en-Normandie",6912,48.8496985115,-0.562504676497,794994277,539,7.94994e+13,"01-01-2014",2019,2021-10-27 09:03:44,FALSE,"02-07-2013",8210,"MUTUALITE FRANCAISE NORMANDE SSAM","MEN-SSAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.12Z",NA,"O","42",2019,18,2022-03-14 09:13:33,"ETI",2019,NA,"CONDE-EN-NORMANDIE",NA,NA,NA,NA,NA,"1 RUE DU VIEUX CHATEAU 14110","  ",8866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","79866389411","518","65025","Argelès-Gazost","Argelès-Gazost",11,"76","Occitanie","65","025","Argelès-Gazost",3070,43.006001672,-0.0963626224791,798663894,11,7.98664e+13,"22-11-2013",2019,2021-10-27 09:05:33,TRUE,"22-11-2013",5710,"LC OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"0",2019,11,2021-10-27 09:05:33,"PME",2019,NA,"ARGELES-GAZOST",NA,"OPTIQUE GUINOISEAU",NA,NA,NA,"3 PL DE LA REPUBLIQUE 65400","  ",8603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","79888904411","538","56177","Pluvigner","Pluvigner",11,"53","Bretagne","56","177","Pluvigner",7681,47.7824013121,-3.01608916771,798889044,11,7.98889e+13,"03-12-2013",NA,2018-09-29 13:35:45,TRUE,"03-12-2013",5499,"FLD OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,11,2020-07-09 11:36:22,"PME",2019,NA,"PLUVIGNER",NA,NA,NA,NA,NA,"4 PL CHAZELLES 56330","  ",7681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","79899572614","531","29027","Châteauneuf-du-Faou","Châteauneuf-du-Faou",11,"53","Bretagne","29","027","Châteauneuf-du-Faou",3775,48.1889732859,-3.82126129764,798995726,14,7.98996e+13,"01-09-2013",2019,2021-10-27 09:05:54,TRUE,"01-09-2013",5499,"OPTIQUE DUIGOU CHATEAUNEUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,14,2021-10-27 09:05:54,"PME",2019,NA,"CHATEAUNEUF-DU-FAOU",NA,NA,NA,NA,NA,"14 RUE DE MORLAIX 29520","  ",7939,"798995726","14","grandoptical",0,0,0,0,1,NA,0,2021-02-01,"https://www.grandoptical.com/opticien/l/chateauneuf-du-faou/14-rue-de-morlaix/1800398?utm_medium=gmb&utm_source=gmb_lien_web"
"303","79909041017","536","40284","Saint-Vincent-de-Tyrosse","Saint-Vincent-de-Tyrosse",11,"75","Nouvelle-Aquitaine","40","284","Saint-Vincent-de-Tyrosse",7826,43.659126452,-1.30038486512,799090410,17,7.9909e+13,"09-12-2013",2019,2021-10-27 09:06:01,TRUE,"09-12-2013",5499,"OPTIQUE CASABLANCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,17,2021-10-27 09:06:01,"PME",2019,"RN 10","SAINT-VINCENT-DE-TYROSSE",NA,NA,NA,NA,NA,"1500 RTE DE BORDEAUX 40230","  ",7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","79910065613","506","46128","Gramat","Gramat",11,"76","Occitanie","46","128","Gramat",3593,44.7635603644,1.71620459363,799100656,13,7.99101e+13,"15-01-2014",2019,2021-10-27 09:06:02,TRUE,"15-01-2014",5710,"SYLVISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 09:06:01,"PME",2019,NA,"GRAMAT",NA,"LUNET DU CAUSSE",NA,NA,NA,"7 RUE DU FAUBOURG SAINT PIERRE 46500","  ",8786,"799100656","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","80068723833","608","11266","Port-la-Nouvelle","Port-la-Nouvelle",11,"76","Occitanie","11","266","Port-la-Nouvelle",5636,43.0210644931,3.03976442192,800687238,33,8.00687e+13,"24-08-2020",NA,2021-02-23 17:15:17,TRUE,"14-02-2014",5499,"OPTIQUE PORT LA NOUVELLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,33,2021-10-27 09:07:48,"PME",2019,NA,"PORT-LA-NOUVELLE",NA,"OPTIQUE PORT LA NOUVELLE",NA,NA,"OPTIQUE PORT LA NOUVELLE","102 RUE DE LA MAIRIE 11210","  ",5636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","80078863013","536","40284","Saint-Vincent-de-Tyrosse","Saint-Vincent-de-Tyrosse",11,"75","Nouvelle-Aquitaine","40","284","Saint-Vincent-de-Tyrosse",7826,43.659126452,-1.30038486512,800788630,13,8.00789e+13,"17-02-2014",2019,2021-10-27 09:07:54,TRUE,"17-02-2014",5710,"D O T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,13,2021-10-27 09:07:54,"PME",2019,NA,"SAINT-VINCENT-DE-TYROSSE",NA,"OPTIQUE TYROSSE",NA,NA,NA,"10 AV TIOLE 40230","  ",7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","80127977912","504","13092","Saint-Chamas","Saint-Chamas",11,"93","Provence-Alpes-Côte d'Azur","13","092","Saint-Chamas",8699,43.5436905217,5.07329988936,801279779,12,8.0128e+13,"26-03-2014",2019,2021-10-27 09:08:26,TRUE,"26-03-2014",5710,"OPTIQUE ST CHAMAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,12,2021-10-27 09:08:26,"PME",2019,NA,"SAINT-CHAMAS",NA,NA,NA,NA,NA,"3 PL DE LA REPUBLIQUE 13250","  ",8699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","80137242640","640","38399","Saint-Jean-de-Bournay","Saint-Jean-de-Bournay",11,"84","Auvergne-Rhône-Alpes","38","399","Saint-Jean-de-Bournay",4699,45.4982631773,5.14748470946,801372426,40,8.01372e+13,"01-07-2021",NA,2021-12-07 04:34:56,FALSE,"01-05-2014",5499,"L'OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,16,2021-12-07 04:34:56,"PME",2019,NA,"SAINT-JEAN-DE-BOURNAY",NA,NA,NA,NA,NA,"31 RUE DE LA REPUBLIQUE 38440","  ",4699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","80143163619","520","73204","Le Pont-de-Beauvoisin","Le Pont-de-Beauvoisin",12,"84","Auvergne-Rhône-Alpes","73","204","Le Pont-de-Beauvoisin",2106,45.5356435604,5.68142349925,801431636,19,8.01432e+13,"01-06-2014",2019,2021-10-27 09:08:36,TRUE,"01-06-2014",5710,"HEMERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,19,2021-10-27 09:08:36,"PME",2019,NA,"LE PONT-DE-BEAUVOISIN",NA,"ALAIN AFFLELOU",NA,NA,NA,"  ESPACE ECONOMIQUE DE LA BARONNIE 73330","  ",8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","80250744219","606","82013","Beaumont-de-Lomagne","Beaumont-de-Lomagne",11,"76","Occitanie","82","013","Beaumont-de-Lomagne",3933,43.876728355,1.01059588806,802507442,19,8.02507e+13,"22-05-2014",NA,2019-11-14 14:01:01,TRUE,"22-05-2014",5499,"ELO OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,NA,NA,19,2020-07-09 12:15:49,"PME",2019,NA,"BEAUMONT-DE-LOMAGNE",NA,"HABILLEZ VOTRE REGARD",NA,NA,"ELO OPTIC","16 PL GAMBETTA 82500","  ",5861,"802507442","19",NA,0,0,0,0,0,NA,0,2021-01-01,"https://habillezvotreregard-beaumontdelomagne.monopticien.com/"
"311","80375264116","519","47052","Casteljaloux","Casteljaloux",11,"75","Nouvelle-Aquitaine","47","052","Casteljaloux",4636,44.3114746788,0.0845386197153,803752641,16,8.03753e+13,"28-07-2014",2019,2021-10-27 09:11:01,TRUE,"28-07-2014",5710,"ALLONS VOIR NOTRE OPTICIEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,16,2021-10-27 09:11:01,"PME",2019,NA,"CASTELJALOUX",NA,"ALLONS VOIR",NA,NA,"ALLONS VOIR","63 RUE GRAND RUE 47700","  ",8380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","80471931811","614","59571","Solesmes","Solesmes",11,"32","Hauts-de-France","59","571","Solesmes",4441,50.171784611,3.51976547867,804719318,11,8.04719e+13,"01-10-2014",2019,2021-10-27 09:12:08,TRUE,"01-10-2014",5499,"CENTRE DE VISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,11,2021-10-27 09:12:08,"PME",2019,NA,"SOLESMES",NA,NA,NA,NA,NA,"27 RUE DE SELLE 59730","  ",5465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","80510966716","535","28061","Brou","Brou",11,"24","Centre-Val de Loire","28","061","Brou",3440,48.2174479455,1.15740318839,805109667,16,8.0511e+13,"01-11-2014",NA,2014-10-10 09:59:32,TRUE,"01-11-2014",1000,NA,NA,NA,NA,NA,"F","ANNA MARIA NARDONE",NA,"ANNA MARIA",NA,NA,NA,"ANNA MARIA",NA,"47.78A",NA,NA,NA,NA,16,2017-05-20 04:21:26,"PME",2019,NA,"BROU",NA,NA,NA,NA,NA,"24 ALL DES ALOUETTE 28160","  ",7775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","80516677410","535","28061","Brou","Brou",11,"24","Centre-Val de Loire","28","061","Brou",3440,48.2174479455,1.15740318839,805166774,10,8.05167e+13,"25-10-2014",NA,2015-06-11 00:10:25,TRUE,"25-10-2014",1000,NA,NA,NA,NA,NA,"M","ANDORFI TAM S",NA,"TAM S",NA,NA,NA,"TAM S",NA,"47.78A",NA,NA,NA,NA,10,2017-05-20 04:21:48,"PME",2019,NA,"BROU",NA,NA,NA,NA,NA," ALL DES ALOUETTE 28160","  ",7775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","80533674016","621","56066","Gourin","Gourin",11,"53","Bretagne","56","066","Gourin",3952,48.1365207443,-3.60390071405,805336740,16,8.05337e+13,"21-10-2014",2019,2021-10-27 09:12:50,TRUE,"21-10-2014",5499,"LES LUNETTES DE SANDRINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,16,2021-10-27 09:12:50,"PME",2019,NA,"GOURIN",NA,"LES LUNETTES DE SANDRINE",NA,NA,"LES LUNETTES DE SANDRINE","5 PL DE LA VICTOIRE 56110","  ",5273,"805336740","16",NA,0,0,0,0,0,NA,0,2017-09-01,"https://www.leslunettesdesandrine.com/"
"316","80849021328","508","57207","Farébersviller","Farébersviller",11,"44","Grand Est","57","207","Farébersviller",5600,49.1168142079,6.86777677982,808490213,28,8.0849e+13,"01-02-2018",2019,2021-10-27 09:14:12,FALSE,"12-12-2014",5499,"B'EST OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,10,2021-10-27 09:14:12,"PME",2019,NA,"FAREBERSVILLER",NA,"LISSAC",NA,NA,NA,"  CENTRE COMMERCIAL B'EST 57450","  ",8630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","80916908912","666","56140","Moréac","Moréac",11,"53","Bretagne","56","140","Moréac",3828,47.9328057263,-2.80381737947,809169089,12,8.09169e+13,"02-01-2015",2019,2021-10-27 09:15:04,TRUE,"02-01-2015",5499,"AS2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,12,2021-10-27 09:15:04,"PME",2019,NA,"MOREAC",NA,NA,NA,NA,NA,"  INTERMARCHE SUPER ZONE DU BRONUT 56500","  ",3828,"809169089","12","alain afflelou",1,0,1,1,1,NA,1,2022-03-01,"https://www.afflelou.com/opticien/moreac/afflelou-centre-commercial-intermarche-super-zone-du-bronut-56500?utm_source=google&utm_medium=organic&utm_campaign=gmb&y_source=1_MTM4MTE1NzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
"318","80947931419","617","73117","Fourneaux","Modane",12,"84","Auvergne-Rhône-Alpes","73","117","Fourneaux",685,45.1790051314,6.63768399812,809479314,19,8.09479e+13,"18-12-2014",2019,2021-10-27 09:15:24,TRUE,"18-12-2014",5499,"FREJUS OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,19,2021-10-27 09:15:24,"PME",2019,NA,"FOURNEAUX",NA,NA,NA,NA,NA,"  ZA DES MATUSSIERE 73500","  ",5431,"809479314","19",NA,0,0,0,0,0,NA,1,2021-08-01,"https://frejus-optique.com/"
"319","81007631511","555","18233","Saint-Satur","Saint-Satur - Sancerre",11,"24","Centre-Val de Loire","18","233","Saint-Satur",1476,47.3465019322,2.85418697553,810076315,11,8.10076e+13,"09-03-2015",2019,2021-10-27 09:16:13,TRUE,"09-03-2015",5499,"OPTIQUE DE LA LOIRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,11,2021-10-27 09:16:13,"PME",2019,NA,"SAINT-SATUR",NA,"OPTIQUE DE LA LOIRE",NA,NA,"OPTIQUE DE LA LOIRE","6 RTE DE CHAVIGNOL 18300","  ",7404,"810076315","11",NA,1,0,0,0,0,NA,0,2018-06-01,"https://optiquedelaloire.business.site/?utm_source=gmb&utm_medium=referral"
"320","81047522813","610","88078","Bruyères","Bruyères",11,"44","Grand Est","88","078","Bruyères",3117,48.2129348466,6.71603066311,810475228,13,8.10475e+13,"26-03-2015",2019,2021-10-27 09:16:39,TRUE,"26-03-2015",5499,"OPTIQUE DE L'AVISON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,13,2021-10-27 09:16:39,"PME",2019,NA,"BRUYERES",NA,NA,NA,NA,NA,"8 RUE DE GERARDMER 88600","  ",5590,"810475228","13",NA,0,0,0,0,0,NA,0,2018-07-01,NA
"321","81089833819","639","65304","Maubourguet","Maubourguet",11,"76","Occitanie","65","304","Maubourguet",2408,43.4688561646,0.044250933589,810898338,19,8.10898e+13,"09-04-2015",NA,2019-09-07 08:33:06,TRUE,"09-04-2015",5499,"OPTIQUE DU VAL D'ADOUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N",NA,NA,19,2020-07-09 12:19:58,"PME",2019,"CENTRE COMMERCIAL DU VAL D'ADOUR","MAUBOURGUET",NA,"A VUE D'OEIL",NA,NA,"A VUE D'OEIL","  ZONE D'ACTIVITE DU MARMAJOU 65700","  ",4710,"810898338","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.pagesjaunes.fr/pros/56290175"
"322","81157403724","520","73204","Le Pont-de-Beauvoisin","Le Pont-de-Beauvoisin",12,"84","Auvergne-Rhône-Alpes","73","204","Le Pont-de-Beauvoisin",2106,45.5356435604,5.68142349925,811574037,24,8.11574e+13,"01-08-2015",2019,2021-10-27 09:17:53,FALSE,"26-05-2015",5710,"GENOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","11",2019,16,2022-02-08 04:24:13,"PME",2019,NA,"LE PONT-DE-BEAUVOISIN",NA,NA,NA,NA,NA,"  ZI DE LA BARONNIE 73330","  ",8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","81161251418","480","27016","Les Andelys","Les Andelys",11,"28","Normandie","27","016","Les Andelys",8199,49.2459086784,1.42805086604,811612514,18,8.11613e+13,"27-05-2015",2019,2021-10-27 09:17:56,TRUE,"27-05-2015",5499,"OPTIC LES ANDELYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,18,2021-10-27 09:17:56,"PME",2019,NA,"LES ANDELYS",NA,NA,NA,NA,NA,"31 PL NICOLAS POUSSIN 27700","  ",9729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","812674836711","492","83101","Ramatuelle","Saint-Tropez",20,"93","Provence-Alpes-Côte d'Azur","83","101","Ramatuelle",2116,43.2186126186,6.63754734174,812674836,711,8.12675e+13,"18-04-2019",NA,2019-05-22 08:38:03,FALSE,"09-07-2015",5710,"SUNGLASS HUT FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","22",2019,349,2021-10-27 09:19:09,"GE",2019,NA,"RAMATUELLE",NA,NA,NA,NA,NA,"1093 CHE DE L EPI 83350","  ",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","81294613517","601","32296","Nogaro","Nogaro",11,"76","Occitanie","32","296","Nogaro",2174,43.7612028008,-0.0306381303587,812946135,17,8.12946e+13,"30-07-2015",2019,2021-10-27 09:19:31,TRUE,"30-07-2015",5710,"MARIE M OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,17,2021-10-27 09:19:31,"PME",2019,NA,"NOGARO",NA,NA,NA,NA,NA,"53 RUE TIOLE 32110","  ",6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","81302255511","630","76159","Cany-Barville","Cany-Barville",11,"28","Normandie","76","159","Cany-Barville",3105,49.7754431249,0.633291896241,813022555,11,8.13023e+13,"01-09-2015",NA,2020-03-18 19:33:05,TRUE,"01-09-2015",5499,"LM OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N",NA,NA,11,2020-07-09 12:21:43,"PME",2019,NA,"CANY-BARVILLE",NA,"MA LUNETTERIE",NA,NA,NA,"30 RUE DU GENERAL DE GAULLE 76450","  ",4960,"813022555","11",NA,0,0,0,0,0,NA,0,2019-06-01,"http://malunetterie.fr/"
"327","81312511920","534","10123","Dienville","Brienne-le-Château",20,"44","Grand Est","10","123","Dienville",897,48.3297297619,4.5139323628,813125119,20,8.13125e+13,"01-06-2016",NA,2017-04-06 14:26:52,TRUE,"01-06-2016",5499,"OPTIC&TOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,NA,NA,20,2020-07-09 12:21:50,"PME",2019,NA,"DIENVILLE",NA,NA,NA,NA,NA,"4  AVENUE PAUL GIRARD 10500","  ",7824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","81316558613","538","56177","Pluvigner","Pluvigner",11,"53","Bretagne","56","177","Pluvigner",7681,47.7824013121,-3.01608916771,813165586,13,8.13166e+13,"24-08-2015",NA,2017-09-08 09:16:35,TRUE,"24-08-2015",5499,"LBM VISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,NA,NA,13,2017-09-08 09:16:35,"PME",2019,NA,"PLUVIGNER",NA,NA,NA,NA,"LBM VISION","10 RUE SAINT MICHEL 56330","  ",7681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","813179793852","486","48092","Marvejols","Marvejols",11,"76","Occitanie","48","092","Marvejols",4963,44.5581181858,3.28780886743,813179793,852,8.1318e+13,"01-07-2017",NA,2017-07-12 16:12:37,FALSE,"06-07-2015",8210,"MUTUALITE FRANCAISE GRAND SUD SSAM","MFGS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.12Z",NA,"O","41",2019,1165,2022-03-15 09:53:39,"ETI",2019,NA,"MARVEJOLS",NA,"LES OPTICIENS MUTUALISTES",NA,NA,NA,"7 B PORTE DE CHANELLES 48100","  ",9781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","81318765528","508","57207","Farébersviller","Farébersviller",11,"44","Grand Est","57","207","Farébersviller",5600,49.1168142079,6.86777677982,813187655,28,8.13188e+13,"01-02-2018",2019,2021-10-27 09:19:49,FALSE,"25-08-2015",5499,"FAR-OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,10,2021-10-27 09:19:49,"PME",2019,NA,"FAREBERSVILLER",NA,"OPTIC 2000",NA,NA,NA,"  CENTRE COMMERCIAL B'EST 57450","  ",8630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","81387300713","628","30321","Sommières","Sommières",11,"76","Occitanie","30","321","Sommières",4979,43.7756118498,4.08232743857,813873007,13,8.13873e+13,"01-10-2015",2019,2021-10-27 09:20:35,TRUE,"01-10-2015",5499,"ESPACE VISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,13,2021-10-27 09:20:35,"PME",2019,NA,"SOMMIERES",NA,"CYL OPTICIEN",NA,NA,NA,"4 IMP DE LA MALAUTIERE 30250","  ",4979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","81747158426","556","22209","Beaussais-sur-Mer","Pleslin-Trigavou",12,"53","Bretagne","22","209","Beaussais-sur-Mer",3618,48.5596688192,-2.12838362694,817471584,26,8.17472e+13,"06-01-2020",NA,2020-03-04 08:36:18,TRUE,"29-12-2015",5499,"LES LUNETTES D EGLANTINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,26,2021-10-27 09:22:35,"PME",2019,"PLOUBALAY","BEAUSSAIS-SUR-MER",NA,"LES LUNETTES D'EGLANTINE",NA,NA,"LES LUNETTES D'EGLANTINE","1 PL DU MARTRAY 22650","  ",7319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","81853353113","483","40119","Hagetmau","Hagetmau",11,"75","Nouvelle-Aquitaine","40","119","Hagetmau",4829,43.6504279428,-0.590576524806,818533531,13,8.18534e+13,"18-02-2016",2019,2021-10-27 09:23:55,TRUE,"18-02-2016",5499,"ALICE",NA,"LES YEUX D'HAGETMAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 09:23:55,"PME",2019,NA,"HAGETMAU",NA,NA,NA,NA,"LES YEUX D HAGETMAU","22 RUE GAMBETTA 40700","  ",9716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
